"pressure","velocity:0","velocity:1","velocity:2","velocityU","h","nu","tke","epsilon","F1","F2","Fmu","SijSij","lm","u","pressureactual","D","E","velocity-raw:0","velocity-raw:1","velocity-raw:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.105312,0.102988,-0.0042960001,0,0.102988,0.001563,0.000179,0.113248,1.292797,1,1,0.200514,3580.0559,0.00065200002,0,0.105312,1.373039,-0.000932,0.12876201,-0.008591,0,1,0,1.1,0,0
0.101077,0.159143,-0.014395,0,0.159143,0.003125,0.000795,0.165867,1.303071,1,1,0.418219,495.45602,0.00239,0,0.101077,0.50275099,-0,0.193966,-0.020199001,0,1,0.0020000001,1.1,0.0020000001,0
0.095670998,0.189757,-0.026573,0,0.189757,0.0046870001,0.001433,0.190676,1.328115,1,1,0.58152401,306.75104,0.0040190001,0,0.095670998,0.25686499,-0,0.228,-0.032947,0,1,0.0040000002,1.1,0.0040000002,0
0.094708003,0.217489,-0.039661001,0,0.217489,0.0062500001,0.00148,0.21021,1.360257,1,1,0.70464098,324.0921,0.0055030002,0,0.094708003,0.159289,-0,0.25777301,-0.046374999,0,1,0.0060000001,1.1,0.0060000001,0
0.093087003,0.283391,-0.067428999,0,0.283391,0.0093750004,0.00148,0.24844299,1.452992,1,1,0.86313498,437.56531,0.0081089996,0,0.093087003,0.083671004,-0,0.32625899,-0.074574001,0,1,0.0080000004,1.1,0.0080000004,0
0.091945998,0.321527,-0.081863001,0,0.321527,0.010938,0.00148,0.266507,1.507696,1,1,0.90956098,494.48242,0.009149,0,0.091945998,0.065941997,-0,0.365262,-0.089152999,0,1,0.0099999998,1.1,0.0099999998,0
0.090580001,0.362753,-0.096547998,0,0.362753,0.0125,0.00148,0.28332701,1.563938,1,1,0.94108897,549.07611,0.010003,0,0.090580001,0.053674001,-0,0.407123,-0.103942,0,1,0.012,1.1,0.012,0
0.088987,0.40678701,-0.111409,0,0.40678701,0.014063,0.00148,0.29858401,1.61906,1,1,0.96200597,600.38855,0.010686,0,0.088987,0.044691999,-0,0.45158699,-0.118876,0,1,0.014,1.1,0.014,0
0.085129999,0.50211602,-0.141422,0,0.50211602,0.017188,0.00148,0.323502,1.7172379,1,1,0.98440099,690.11615,0.011626,0,0.085129999,0.032414999,-0,0.54728198,-0.14895,0,1,0.016000001,1.1,0.016000001,0
0.082873002,0.55283803,-0.15647399,0,0.55283803,0.018750001,0.00148,0.33290401,1.757076,1,1,0.98999101,727.45209,0.011929,0,0.082873002,0.028029,-0,0.59798503,-0.16399901,0,1,0.018000001,1.1,0.018000001,0
0.080407001,0.60522401,-0.17150199,0,0.60522401,0.020313,0.00148,0.34021801,1.789396,1,1,0.99354202,759.36523,0.012145,0,0.080407001,0.024406999,-0,0.65024602,-0.179006,0,1,0.02,1.1,0.02,0
0.074869998,0.71394497,-0.201359,0,0.71394497,0.023437999,0.00148,0.348811,1.830097,1,1,0.99723601,806.78406,0.012374,0,0.074869998,0.018796001,-0,0.75845599,-0.20877799,0,1,0.022,1.1,0.022,0
0.071817003,0.76979601,-0.21613701,0,0.76979601,0.025,0.00148,0.35032001,1.838681,1,1,0.99815899,822.59442,0.012407,0,0.071817003,0.016590999,-0,0.81394798,-0.22349501,0,1,0.024,1.1,0.024,0
0.068584003,0.82635099,-0.230784,0,0.82635099,0.026563,0.00148,0.350178,1.8399971,1,1,0.99875599,833.53094,0.012398,0,0.068584003,0.014691,-0,0.87008703,-0.238074,0,1,0.026000001,1.1,0.026000001,0
0.065182,0.883416,-0.245286,0,0.883416,0.028124999,0.00148,0.34856299,1.834679,1,1,0.999147,839.97998,0.012353,0,0.065182,0.013043,-0,0.926687,-0.25249699,0,1,0.028000001,1.1,0.028000001,0
0.057904001,0.99839997,-0.27378801,0,0.99839997,0.03125,0.00148,0.34163499,1.806983,1,1,0.99957901,841.11462,0.012176,0,0.057904001,0.010355,-0,1.0406179,-0.28082401,0,1,0.030000001,1.1,0.030000001,0
0.054047,1.05603,-0.28776401,0,1.05603,0.032811999,0.00148,0.33666801,1.786013,1,1,0.99969703,836.65222,0.012052,0,0.054047,0.0092559997,-0,1.097666,-0.29470301,0,1,0.032000002,1.1,0.032000002,0
0.050058,1.113585,-0.30153999,0,1.113585,0.034375001,0.00148,0.330906,1.761147,1,1,0.99977899,829.37018,0.011911,0,0.050058,0.008289,-0,1.154609,-0.30837801,0,1,0.034000002,1.1,0.034000002,0
0.041717,1.228063,-0.328457,0,1.228063,0.037500001,0.00148,0.31752899,1.701846,1,1,0.99987602,807.737,0.011587,0,0.041717,0.0066840001,-0,1.267774,-0.33507499,0,1,0.036000002,1.1,0.036000002,0
0.037386,1.284811,-0.34157699,0,1.284811,0.039062001,0.00148,0.310132,1.668265,1,1,0.99990499,793.97974,0.01141,0,0.037386,0.0060160002,-0,1.323824,-0.348079,0,1,0.037999999,1.1,0.037999999,0
0.032960001,1.3411289,-0.35446101,0,1.3411289,0.040624999,0.00148,0.30238101,1.632514,1,1,0.99992597,778.59235,0.011226,0,0.032960001,0.0054230001,-0,1.379418,-0.36084199,0,1,0.039999999,1.1,0.039999999,0
0.028449999,1.396952,-0.36709899,0,1.396952,0.042187002,0.00148,0.29434699,1.594853,1,1,0.99994099,761.77838,0.011037,0,0.028449999,0.0048949998,-0,1.434492,-0.373355,0,1,0.041999999,1.1,0.041999999,0
0.019213,1.506874,-0.39160499,0,1.506874,0.045311999,0.00148,0.27765799,1.5146281,1,1,0.99996102,724.54327,0.010647,0,0.019213,0.004003,-0,1.542841,-0.39759901,0,1,0.044,1.1,0.044,0
0.014507,1.560865,-0.40345699,0,1.560865,0.046875,0.00148,0.26909301,1.472399,1,1,0.99996799,704.4024,0.01045,0,0.014507,0.0036249999,-0,1.596011,-0.40931499,0,1,0.046,1.1,0.046,0
0.0097549995,1.614143,-0.415032,0,1.614143,0.048436999,0.00148,0.26043001,1.428951,1,1,0.999973,683.40533,0.010252,0,0.0097549995,0.0032860001,-0,1.648446,-0.42074901,0,1,0.048,1.1,0.048,0
0.000153,1.7183779,-0.43731999,0,1.7183779,0.051562,0.00148,0.24293,1.338915,1,1,0.99997997,639.25385,0.0098569999,0,0.000153,0.0027050001,-0,1.750928,-0.442745,0,1,0.050000001,1.1,0.050000001,0
-0.0046780002,1.7692471,-0.448019,0,1.7692471,0.053125001,0.00148,0.234144,1.29258,1,1,0.999982,616.28845,0.0096620005,0,-0.0046780002,0.0024560001,-0,1.80089,-0.453293,0,1,0.052000001,1.1,0.052000001,0
-0.0095159998,1.819229,-0.45841199,0,1.819229,0.054687999,0.00148,0.225366,1.245541,1,1,0.99998403,592.84906,0.0094680004,0,-0.0095159998,0.002231,-0,1.849946,-0.463532,0,1,0.054000001,1.1,0.054000001,0
-0.014352,1.868284,-0.468494,0,1.868284,0.056249999,0.00148,0.216618,1.197932,1,1,0.99998599,569.02234,0.0092770001,0,-0.014352,0.0020260001,-0,1.8980581,-0.473456,0,1,0.056000002,1.1,0.056000002,0
-0.023979001,1.963465,-0.48769999,0,1.963465,0.059374999,0.00148,0.19929001,1.10157,1,1,0.99998701,520.54865,0.0089020003,0,-0.023979001,0.001673,-0,1.9913,-0.49233899,0,1,0.058000002,1.1,0.058000002,0
-0.028752999,2.0095179,-0.496813,0,2.0095179,0.060936999,0.00148,0.19075,1.053113,1,1,0.99998802,496.07156,0.0087200003,0,-0.028752999,0.0015210001,-0,2.0363619,-0.50128698,0,1,0.060000002,1.1,0.060000002,0
-0.033488002,2.054502,-0.50559402,0,2.054502,0.0625,0.00148,0.182318,1.004678,1,1,0.99998802,471.54715,0.0085410001,0,-0.033488002,0.001382,-0,2.0803411,-0.50989997,0,1,0.062000003,1.1,0.062000003,0
-0.038176998,2.0983839,-0.51403701,0,2.0983839,0.064061999,0.00148,0.17401201,0.95642102,1,1,0.99998897,447.05936,0.0083659999,0,-0.038176998,0.001255,-0,2.1232059,-0.51817399,0,1,0.064000003,1.1,0.064000003,0
-0.047380999,2.182723,-0.529899,0,2.182723,0.067186996,0.00148,0.15784501,0.86106998,1,1,0.99998802,398.52487,0.0080279997,0,-0.047380999,0.001035,-0,2.205482,-0.53369302,0,1,0.066,1.1,0.066,0
-0.051881,2.223125,-0.53731197,0,2.223125,0.068750001,0.00148,0.15001699,0.81428599,1,1,0.99998802,374.63992,0.0078649996,0,-0.051881,0.00093899999,-0,2.2448411,-0.54093099,0,1,0.068000004,1.1,0.068000004,0
-0.056302998,2.262316,-0.54437602,0,2.262316,0.070312001,0.00148,0.142378,0.768296,1,1,0.99998802,351.11411,0.007708,0,-0.056302998,0.00085200003,-0,2.2829821,-0.54781997,0,1,0.07,1.1,0.07,0
-0.064887002,2.336971,-0.55745101,0,2.336971,0.073438004,0.00148,0.127722,0.67924303,1,1,0.99998599,305.43503,0.0074069998,0,-0.064887002,0.00070099998,-0,2.3555291,-0.56054401,0,1,0.072000004,1.1,0.072000004,0
-0.069035999,2.3723969,-0.56345999,0,2.3723969,0.075000003,0.00148,0.120728,0.63643003,1,1,0.99998498,283.42062,0.0072650001,0,-0.069035999,0.000635,-0,2.389899,-0.56637698,0,1,0.074000001,1.1,0.074000001,0
-0.073082,2.406533,-0.56911802,0,2.406533,0.076563001,0.00148,0.11397,0.59490401,1,1,0.99998301,262.04227,0.007129,0,-0.073082,0.00057600002,-0,2.4229791,-0.571859,0,1,0.075999998,1.1,0.075999998,0
-0.077018999,2.439364,-0.57442498,0,2.439364,0.078125,0.00148,0.107456,0.55475903,1,1,0.999982,241.35909,0.006999,0,-0.077018999,0.00052100001,-0,2.4547579,-0.57699102,0,1,0.078000002,1.1,0.078000002,0
-0.084550999,2.501066,-0.583992,0,2.501066,0.081249997,0.00148,0.095183,0.47890499,1,1,0.99997699,202.29158,0.006759,0,-0.084550999,0.00042699999,-0,2.514375,-0.58621001,0,1,0.079999998,1.1,0.079999998,0
-0.088137001,2.5299201,-0.58825701,0,2.5299201,0.082811996,0.00148,0.089432999,0.44331101,1,1,0.99997401,184.00424,0.0066499999,0,-0.088137001,0.000386,-0,2.542201,-0.59030402,0,1,0.082000002,1.1,0.082000002,0
-0.091599002,2.557436,-0.59218198,0,2.557436,0.084375001,0.00148,0.083944999,0.409325,1,1,0.99997002,167.03796,0.0065489998,0,-0.091599002,0.00034900001,-0,2.5687029,-0.59406,0,1,0.083999999,1.1,0.083999999,0
-0.098173,2.6089699,-0.59911102,0,2.6089699,0.087499999,0.001412,0.073641002,0.34551799,1,1,0.99995899,142.08875,0.0063749999,0,-0.098173,0.00028499999,-0,2.6185789,-0.600712,0,1,0.086000003,1.1,0.086000003,0
-0.101336,2.6334319,-0.60220402,0,2.6334319,0.089063004,0.001348,0.068653002,0.31472501,1,1,0.999951,132.37068,0.0063,0,-0.101336,0.000256,-0,2.6423841,-0.60369599,0,1,0.088,1.1,0.088,0
-0.104396,2.657038,-0.60506999,0,2.657038,0.090625003,0.001286,0.063790999,0.28484499,1,1,0.99994099,122.29356,0.006234,0,-0.104396,0.00023000001,-0,2.6652801,-0.60644299,0,1,0.090000004,1.1,0.090000004,0
-0.107317,2.679692,-0.60768199,0,2.679692,0.092188001,0.001227,0.05909,0.25613999,1,1,0.999928,111.34698,0.0061809998,0,-0.107317,0.000206,-0,2.6871231,-0.60891998,0,1,0.092,1.1,0.092,0
-0.112713,2.7215021,-0.61202002,0,2.7215021,0.095311999,0.001121,0.050349001,0.203521,1,1,0.99988902,87.069962,0.006118,0,-0.112713,0.000164,-0,2.7270441,-0.61294401,0,1,0.094000004,1.1,0.094000004,0
-0.11518,2.7403581,-0.61369002,0,2.7403581,0.096874997,0.001075,0.046397001,0.18020099,1,1,0.999861,74.444511,0.006112,0,-0.11518,0.00014600001,-0,2.744832,-0.61443502,0,1,0.096000001,1.1,0.096000001,0
-0.117491,2.7576671,-0.61499101,0,2.7576671,0.098436996,0.001034,0.042778999,0.15919399,1,1,0.99982703,62.00071,0.0061249998,0,-0.117491,0.00013099999,-0,2.7610011,-0.615547,0,1,0.098000005,1.1,0.098000005,0
-0.121644,2.7871921,-0.61640298,0,2.7871921,0.1,0.00096999999,0.036662001,0.124708,1,1,0.99971098,39.17749,0.006203,0,-0.121644,0.000109,-0,2.7880671,-0.61654902,0,1,0.1,1.1,0.1,0
-0.12349,2.7992311,-0.61647898,0,2.7992311,0.098438002,0.00094499998,0.034198999,0.111345,1,1,0.99956799,29.46715,0.0062580002,0,-0.12349,0.000104,-0,2.7988091,-0.61640799,0,1,0.102,1.1,0.102,0
-0.12518901,2.809366,-0.61611599,0,2.809366,0.096874997,0.00092399999,0.032141,0.100549,1,1,0.99938399,21.231684,0.0063129999,0,-0.12518901,0.000101,-0,2.8076141,-0.615825,0,1,0.104,1.1,0.104,0
-0.126746,2.817549,-0.61530602,0,2.817549,0.095312998,0.00090599997,0.030485,0.092260003,1,1,0.99915999,14.640627,0.006354,0,-0.126746,9.8999997e-05,-0,2.8144391,-0.614788,0,1,0.106,1.1,0.106,0
-0.129455,2.8278899,-0.612297,0,2.8278899,0.092188001,0.00086999999,0.028354,0.083024003,1,1,0.99864799,6.8765879,0.0063299998,0,-0.129455,9.8999997e-05,-0,2.8219509,-0.61130702,0,1,0.108,1.1,0.108,0
-0.13061599,2.8299351,-0.61006701,0,2.8299351,0.090625003,0.00085000001,0.027872,0.082124002,1,1,0.998402,5.9887609,0.006236,0,-0.13061599,9.9999997e-05,-0,2.822494,-0.60882699,0,1,0.11,1.1,0.11,0
-0.131653,2.829783,-0.60732198,0,2.829783,0.089063004,0.00082700001,0.027790001,0.083911002,1,1,0.99819797,7.4276299,0.0060749999,0,-0.131653,0.000104,-0,2.820751,-0.60581601,0,1,0.112,1.1,0.112,0
-0.132569,2.827311,-0.60402602,0,2.827311,0.087499999,0.00080099999,0.028131999,0.088726997,1,1,0.99806201,11.617605,0.0058510001,0,-0.132569,0.000109,-0,2.81657,-0.60223597,0,1,0.114,1.1,0.114,0
-0.13405301,2.814748,-0.59560698,0,2.814748,0.084375001,0.000749,0.030261001,0.109797,1,1,0.99806303,30.716862,0.0052740001,0,-0.13405301,0.000126,-0,2.8001561,-0.59317499,0,1,0.116,1.1,0.116,0
-0.13463099,2.8042779,-0.59038401,0,2.8042779,0.082813002,0.00072800001,0.032168001,0.127729,1,1,0.99820203,47.074055,0.0049700001,0,-0.13463099,0.000139,-0,2.7875321,-0.58759302,0,1,0.118,1.1,0.118,0
-0.13510799,2.790766,-0.58442003,0,2.790766,0.081249997,0.00071300002,0.034729999,0.15198,1,1,0.99840999,68.848518,0.0046870001,0,-0.13510799,0.00015599999,-0,2.7717321,-0.58124799,0,1,0.12,1.1,0.12,0
-0.13581,2.7540309,-0.570131,0,2.7540309,0.078125,0.00070999999,0.042052001,0.223924,1,1,0.99890602,129.87624,0.0042400002,0,-0.13581,0.000204,-0,2.73017,-0.566154,0,1,0.122,1.1,0.122,0
-0.13606399,2.7306371,-0.56176901,0,2.7306371,0.076563001,0.00072200003,0.046888001,0.27363601,1,1,0.999138,168.89487,0.0040859999,0,-0.13606399,0.000237,-0,2.7043271,-0.55738503,0,1,0.12400001,1.1,0.12400001,0
-0.13627499,2.7038641,-0.55259699,0,2.7038641,0.075000003,0.00074400002,0.052519001,0.33353299,1,1,0.99933499,212.89653,0.0039750002,0,-0.13627499,0.00027600001,-0,2.675142,-0.54781002,0,1,0.126,1.1,0.126,0
-0.136455,2.6737559,-0.542633,0,2.6737559,0.073438004,0.00077300001,0.058922999,0.40405801,1,1,0.999493,261.0813,0.0038999999,0,-0.136455,0.00032299999,-0,2.642694,-0.53745598,0,1,0.12800001,1.1,0.12800001,0
-0.13677099,2.6038909,-0.52045399,0,2.6038909,0.070312001,0.00085000001,0.073858,0.57723099,1,1,0.99970597,366.27298,0.0038320001,0,-0.13677099,0.00044199999,-0,2.56848,-0.514552,0,1,0.13,1.1,0.13,0
-0.136923,2.564383,-0.508322,0,2.564383,0.068750001,0.00089600001,0.082250997,0.67920703,1,1,0.99977303,421.34406,0.003827,0,-0.136923,0.00051500002,-0,2.527005,-0.50209302,0,1,0.132,1.1,0.132,0
-0.137079,2.5220251,-0.49556199,0,2.5220251,0.067188002,0.00094599999,0.091145001,0.79045701,1,1,0.99982202,476.79712,0.0038360001,0,-0.137079,0.00059800001,-0,2.4828391,-0.48903099,0,1,0.134,1.1,0.134,0
-0.13741,2.429436,-0.46837899,0,2.429436,0.064061999,0.001052,0.110028,1.0359499,1,1,0.99988198,585.20563,0.003883,0,-0.13741,0.00079399999,-0,2.3871641,-0.46133301,0,1,0.13600001,1.1,0.13600001,0
-0.137586,2.3795719,-0.454079,0,2.3795719,0.0625,0.001107,0.119791,1.167062,1,1,0.99989998,636.38617,0.0039149998,0,-0.137586,0.00090799999,-0,2.336045,-0.44682401,0,1,0.138,1.1,0.138,0
-0.13776401,2.32759,-0.43939501,0,2.32759,0.060938001,0.001162,0.12961,1.3012559,1,1,0.99991202,684.37347,0.0039519998,0,-0.13776401,0.0010329999,-0,2.2830169,-0.43196699,0,1,0.14,1.1,0.14,0
-0.13793901,2.273699,-0.42440099,0,2.273699,0.059374999,0.001217,0.13936301,1.436443,1,1,0.99992001,728.26611,0.0039920001,0,-0.13793901,0.0011699999,-0,2.2283051,-0.41683501,0,1,0.142,1.1,0.142,0
-0.138256,2.1610961,-0.39379299,0,2.1610961,0.056249999,0.001324,0.158205,1.70116,1,1,0.99992698,799.97565,0.0040770001,0,-0.138256,0.00148,-0,2.1147971,-0.38607699,0,1,0.14400001,1.1,0.14400001,0
-0.13838001,2.1028731,-0.37835199,0,2.1028731,0.054687999,0.001375,0.167077,1.826529,1,1,0.99992597,827.64374,0.0041209999,0,-0.13838001,0.001654,-0,2.056525,-0.370628,0,1,0.146,1.1,0.146,0
-0.13839599,2.0435591,-0.36291501,0,2.0435591,0.053125001,0.001425,0.17545301,1.9446321,1,1,0.99992299,853.0965,0.0041649998,0,-0.13839599,0.00184,-0,1.997283,-0.35520199,0,1,0.148,1.1,0.148,0
-0.138147,1.921785,-0.33203501,0,1.921785,0.050000001,0.00148,0.190458,2.15273,1,1,0.99990702,909.67395,0.0042559998,0,-0.138147,0.0022549999,-0,1.875355,-0.32429701,0,1,0.15000001,1.1,0.15000001,0
-0.13794699,1.859158,-0.316515,0,1.859158,0.048436999,0.00148,0.197118,2.2421291,1,1,0.99989402,941.41235,0.0043020002,0,-0.13794699,0.0024870001,-0,1.8124681,-0.30873299,0,1,0.152,1.1,0.152,0
-0.137595,1.795404,-0.30091101,0,1.795404,0.046875,0.00148,0.20316499,2.3205221,1,1,0.99987602,971.96686,0.0043489998,0,-0.137595,0.0027369999,-0,1.7484699,-0.293089,0,1,0.154,1.1,0.154,0
-0.137196,1.730581,-0.28525001,0,1.730581,0.045313001,0.00148,0.20852301,2.3865709,1,1,0.99984998,998.81647,0.0043970002,0,-0.137196,0.0030060001,-0,1.68355,-0.277412,0,1,0.156,1.1,0.156,0
-0.1364,1.598483,-0.25396699,0,1.598483,0.042187002,0.00148,0.21689001,2.477046,1,1,0.99976599,1034.3602,0.0044940002,0,-0.1364,0.003607,-0,1.551743,-0.246177,0,1,0.15800001,1.1,0.15800001,0
-0.136006,1.531639,-0.238451,0,1.531639,0.040624999,0.00148,0.219781,2.499788,1,1,0.99969798,1042.1812,0.0045420001,0,-0.136006,0.0039420002,-0,1.485287,-0.230726,0,1,0.16,1.1,0.16,0
-0.135616,1.464564,-0.223093,0,1.464564,0.039062001,0.00148,0.22175001,2.506861,1,1,0.99960202,1042.8647,0.00459,0,-0.135616,0.0043020002,-0,1.418766,-0.21546,0,1,0.162,1.1,0.162,0
-0.135231,1.397494,-0.207947,0,1.397494,0.037500001,0.00148,0.222765,2.4981461,1,1,0.99946499,1036.2017,0.0046370002,0,-0.135231,0.0046890001,-0,1.352416,-0.200434,0,1,0.164,1.1,0.164,0
-0.13448,1.264349,-0.178509,0,1.264349,0.034375001,0.00148,0.221883,2.4345031,1,1,0.99898303,1000.7303,0.0047269999,0,-0.13448,0.0055579999,-0,1.221192,-0.171316,0,1,0.16600001,1.1,0.16600001,0
-0.13411701,1.198769,-0.164322,0,1.198769,0.032811999,0.00148,0.22,2.380969,1,1,0.99857002,972.28094,0.00477,0,-0.13411701,0.006048,-0,1.156803,-0.157327,0,1,0.168,1.1,0.168,0
-0.133763,1.134181,-0.150555,0,1.134181,0.03125,0.00148,0.21719,2.3144059,1,1,0.997967,937.19751,0.0048110001,0,-0.133763,0.0065830001,-0,1.093547,-0.143783,0,1,0.17,1.1,0.17,0
-0.133091,1.0089509,-0.12446,0,1.0089509,0.028124999,0.00148,0.208997,2.1481371,1,1,0.99579799,849.55237,0.0048819999,0,-0.133091,0.0078210002,-0,0.97135699,-0.118194,0,1,0.17200001,1.1,0.17200001,0
-0.13277499,0.94877303,-0.112209,0,0.94877303,0.026562,0.00148,0.203751,2.0519331,1,1,0.99392098,798.51654,0.0049109999,0,-0.13277499,0.0085479999,-0,0.91285902,-0.106223,0,1,0.17400001,1.1,0.17400001,0
-0.13247401,0.89051199,-0.100532,0,0.89051199,0.025,0.00148,0.197855,1.949602,1,1,0.99119699,743.8479,0.0049319998,0,-0.13247401,0.0093700001,-0,0.85636199,-0.094839998,0,1,0.176,1.1,0.176,0
-0.13219,0.83437002,-0.089452997,0,0.83437002,0.023437999,0.00148,0.19140799,1.8431931,1,1,0.98727298,686.50269,0.0049439999,0,-0.13219,0.010314,-0,0.80204898,-0.084066004,0,1,0.178,1.1,0.178,0
-0.131678,0.72917199,-0.069159001,0,0.72917199,0.020313,0.00148,0.17730901,1.626416,1,1,0.97375298,567.67896,0.004927,0,-0.131678,0.01272,-0,0.700625,-0.064401001,0,1,0.18000001,1.1,0.18000001,0
-0.13145199,0.68043798,-0.059960999,0,0.68043798,0.018750001,0.00148,0.16989399,1.520099,1,1,0.96271503,508.09027,0.0048890002,0,-0.13145199,0.014304,-0,0.65379399,-0.055520002,0,1,0.182,1.1,0.182,0
-0.131248,0.63446301,-0.051394001,0,0.63446301,0.017186999,0.00148,0.16240101,1.417738,1,1,0.94754702,449.55038,0.0048210002,0,-0.131248,0.016272999,-0,0.609707,-0.047268,0,1,0.184,1.1,0.184,0
-0.131153,0.55061001,-0.036129002,0,0.55061001,0.014063,0.001433,0.147551,1.230261,1,1,0.89963597,362.80139,0.0045679999,0,-0.131153,0.022086,-0,0.529589,-0.032625999,0,1,0.186,1.1,0.186,0
-0.131485,0.51109302,-0.029441999,0,0.51109302,0.0125,0.001332,0.140029,1.143609,1,1,0.863406,343.48273,0.0043609999,0,-0.131485,0.026527001,-0,0.49199,-0.026257999,0,1,0.18800001,1.1,0.18800001,0
-0.131863,0.47207099,-0.023389,0,0.47207099,0.010937,0.001211,0.13226999,1.0605969,1,1,0.81602502,334.33243,0.0040799999,0,-0.131863,0.032728001,-0,0.45485201,-0.020519,0,1,0.19,1.1,0.19,0
-0.132282,0.43309799,-0.017958,0,0.43309799,0.0093750004,0.001067,0.124174,0.98138899,1,1,0.75487602,335.2363,0.0037100001,0,-0.132282,0.041820001,-0,0.41773301,-0.015397,0,1,0.192,1.1,0.192,0
-0.13318899,0.35169101,-0.0089469999,0,0.35169101,0.0062500001,0.00070199999,0.106016,0.83468002,1,1,0.57940602,410.47418,0.0026410001,0,-0.13318899,0.080334,-0,0.340036,-0.007005,0,1,0.19400001,1.1,0.19400001,0
-0.13363101,0.30509701,-0.0053909998,0,0.30509701,0.0046879998,0.00048300001,0.094720997,0.767299,1,1,0.458812,577.52277,0.001921,0,-0.13363101,0.127601,-0,0.29541501,-0.0037769999,0,1,0.19600001,1.1,0.19600001,0
-0.134005,0.246199,-0.0025460001,0,0.246199,0.003125,0.00025099999,0.079246998,0.703897,1,1,0.3123,1327.8956,0.001091,0,-0.134005,0.24020199,-0,0.23880801,-0.001314,0,1,0.198,1.1,0.198,0
-0.134216,0.144326,-0.000657,0,0.144326,0.001562,4.5000001e-05,0.048250001,0.63191599,1,1,0.135904,7809.2759,0.00025099999,0,-0.134216,0.584988,-0.01337,0.140385,0,0,1,0.2,1.1,0.2,0
